id,gender,age,school,educ,asvabc,height85,weight85,weight94,ethnic,faith,marital,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,lnexp,lnearn,lnage,expshare
4097,female,40,12,high school dip,58.99152,67,145,205,white,protestant,married,12,12,2,no,no,22.13461,22.91,47,3.0971425,3.1315734,3.6888795,55.336525
2100,male,44,12,high school dip,64.44391,72,185,205,white,other,married,12,10,3,yes,no,22.13461,21,40,3.0971425,3.0445225,3.7841897,50.30593
704,female,44,13,associate degree,52.72127,72,165,200,white,catholic,married,12,14,4,yes,no,22.13461,23,40,3.0971425,3.1354942,3.7841897,50.30593
4236,female,44,13,high school dip,61.99033,62,188,270,white,protestant,married,14,8,1,yes,no,22.15385,22.12,40,3.0980113,3.0964823,3.7841897,50.34966
549,male,41,12,high school dip,48.35935,69,152,170,white,protestant,married,12,16,3,yes,no,22.15385,23.5,45,3.0980113,3.1570003,3.713572,54.033783
199,male,43,12,high school dip,39.36291,66,170,180,white,catholic,married,12,12,2,yes,no,22.15385,20,45,3.0980113,2.9957323,3.7612002,51.520584
2545,male,40,16,degree,60.082,68,160,175,white,protestant,divorced,8,8,0,no,no,22.17308,33.55,47,3.0988789,3.5130367,3.6888795,55.4327
5572,female,39,12,high school dip,55.9927,64,180,223,white,protestant,married,12,9,0,yes,no,22.17308,13.37,40,3.0988789,2.5930133,3.6635616,56.854053
5708,female,44,14,high school dip,58.44628,63,123,140,white,other,married,15,12,3,yes,no,22.17308,13.94,40,3.0988789,2.6347623,3.7841897,50.393364
4701,male,42,12,high school dip,55.44746,70,180,210,white,catholic,married,12,16,2,yes,no,22.17308,45.35,53,3.0988789,3.8144102,3.7376697,52.79305
684,male,42,12,high school dip,44.8153,72,260,263,white,catholic,married,12,12,2,yes,no,22.17308,33.22,42,3.0988789,3.5031521,3.7376697,52.79305
4602,female,42,14,high school dip,55.44746,66,125,138,white,protestant,married,15,12,2,yes,no,22.19231,11,29,3.0997458,2.3978953,3.7376697,52.838833
4966,female,43,12,high school dip,53.53913,66,200,195,white,protestant,married,12,12,3,yes,no,22.19231,16.82,40,3.0997458,2.8225687,3.7612002,51.610023
2938,female,40,13,high school dip,44.8153,59,110,112,white,catholic,married,12,18,2,yes,no,22.19231,10,15,3.0997458,2.3025851,3.6888795,55.480774
4532,male,43,16,degree,61.99033,70,150,165,hispanic,catholic,married,9,12,4,yes,no,22.19231,30.28,40,3.0997458,3.4104874,3.7612002,51.610023
3637,female,44,12,high school dip,44.27006,66,142,144,white,protestant,married,16,9,3,yes,yes,22.21154,19,40,3.100612,2.944439,3.7841897,50.480774
4684,female,44,13,associate degree,57.90104,64,120,140,white,catholic,married,17,12,0,yes,no,22.21154,24.03,40,3.100612,3.1793032,3.7841897,50.480774
2544,female,42,16,degree,49.44983,65,125,150,white,protestant,married,12,11,2,yes,no,22.23077,36.32,45,3.1014774,3.5923686,3.7376697,52.930405
5699,male,43,13,high school dip,65.26176,70,160,190,white,protestant,married,14,13,2,yes,no,22.23077,15,40,3.1014774,2.7080503,3.7612002,51.699467
1181,female,45,13,high school dip,56.81056,63,120,135,white,protestant,married,13,14,2,yes,no,22.23077,57.5,40,3.1014774,4.051785,3.8066626,49.40171
4032,male,40,12,high school dip,60.082,73,165,190,white,protestant,married,12,12,2,yes,no,22.25,11,40,3.102342,2.3978953,3.6888795,55.625
3927,female,43,12,high school dip,47.26888,64,123,125,white,protestant,married,12,12,4,no,no,22.25,19.5,40,3.102342,2.9704144,3.7612002,51.744186
4771,male,45,12,high school dip,48.90459,70,270,275,white,protestant,married,12,12,2,no,no,22.25,29.68,56,3.102342,3.3904734,3.8066626,49.444443
4946,male,41,8,high school drop-out,32.82004,62,135,150,hispanic,catholic,married,7,7,10,no,no,22.26923,9.5,60,3.103206,2.2512918,3.713572,54.315193
649,male,45,17,degree,62.53557,70,165,180,white,other,married,17,17,2,yes,no,22.26923,40,50,3.103206,3.6888795,3.8066626,49.48718
12022,female,45,12,high school dip,57.62842,65,127,140,white,catholic,married,8,12,1,yes,no,22.26923,20.72,45,3.103206,3.0310993,3.8066626,49.48718
1531,female,40,12,high school dip,50.26769,65,125,140,white,protestant,single,13,12,3,yes,no,22.26923,13.95,40,3.103206,2.6354795,3.6888795,55.673073
1500,male,42,12,high school dip,43.99744,73,160,200,white,protestant,divorced,6,9,1,yes,no,22.26923,21,42,3.103206,3.0445225,3.7376697,53.021976
5579,male,40,12,high school dip,53.26651,72,245,280,white,protestant,married,10,12,3,no,no,22.28846,41.25,40,3.104069,3.7196512,3.6888795,55.72115
2676,male,43,10,high school drop-out,31.72956,65,175,200,hispanic,catholic,married,6,4,10,no,yes,22.28846,17,40,3.104069,2.8332133,3.7612002,51.833626
3986,female,45,12,high school dip,40.72601,67,160,180,white,protestant,married,10,13,3,no,no,22.28846,13.95,40,3.104069,2.6354795,3.8066626,49.52991
5599,male,44,16,degree,56.26532,75,225,217,white,protestant,married,14,14,1,yes,yes,22.28846,29.05,45,3.104069,3.3690186,3.7841897,50.65559
2102,female,44,12,high school dip,48.63197,64,125,170,white,catholic,married,12,12,2,yes,no,22.30769,10.5,32,3.1049314,2.3513753,3.7841897,50.699295
3737,female,41,12,high school dip,53.26651,63,112,135,white,catholic,married,12,12,5,yes,no,22.30769,25.96,40,3.1049314,3.2565567,3.713572,54.409
4380,male,45,13,high school dip,63.62605,76,210,250,white,protestant,married,12,20,9,yes,no,22.30769,18.5,53,3.1049314,2.9177706,3.8066626,49.572643
5060,female,44,12,high school dip,44.27006,65,120,155,white,other,married,2,10,3,yes,no,22.30769,9.17,40,3.1049314,2.2159374,3.7841897,50.699295
1357,male,45,12,high school dip,33.91051,72,225,213,white,catholic,married,12,12,3,yes,no,22.30769,22,50,3.1049314,3.0910425,3.8066626,49.572643
4321,male,40,12,high school dip,45.63316,67,182,185,hispanic,catholic,married,11,14,4,yes,no,22.30769,23.25,40,3.1049314,3.146305,3.6888795,55.769222
2746,female,42,13,high school dip,46.72364,61,141,180,white,protestant,married,10,3,1,no,no,22.32692,14.42,40,3.105793,2.668616,3.7376697,53.159332
5262,female,41,12,high school dip,53.53913,64,130,160,white,protestant,single,12,8,5,yes,no,22.32692,14.33,40,3.105793,2.6623552,3.713572,54.455902
2437,female,41,14,associate degree,58.99152,66,125,125,white,catholic,divorced,12,16,6,yes,no,22.34615,72.11,40,3.106654,4.2781925,3.713572,54.502804
386,female,40,12,high school dip,50.81293,65,110,118,black,other,married,10,7,4,yes,no,22.34615,45.71,35,3.106654,3.8223171,3.6888795,55.86537
2175,female,44,12,high school dip,42.0891,64,118,130,white,protestant,married,11,12,1,no,no,22.34615,9.37,40,3.106654,2.237513,3.7841897,50.786705
1929,female,44,14,high school dip,65.26176,66,150,138,white,none,single,12,12,1,yes,no,22.34615,29.53,42,3.106654,3.3854067,3.7841897,50.786705
2180,male,40,12,high school dip,51.63079,72,150,150,white,protestant,married,3,8,3,no,no,22.34615,17.5,40,3.106654,2.862201,3.6888795,55.86537
4104,male,42,12,high school drop-out,50.26769,70,160,175,white,protestant,married,10,8,5,yes,no,22.36539,16,40,3.1075146,2.7725887,3.7376697,53.25093
11888,male,40,12,high school dip,48.08673,71,155,215,white,protestant,divorced,14,14,2,yes,no,22.36539,13.4,48,3.1075146,2.5952547,3.6888795,55.91348
3012,female,45,12,high school dip,55.9927,69,137,150,white,jewish,single,12,8,0,yes,no,22.36539,13.25,41,3.1075146,2.5839975,3.8066626,49.700867
4952,female,39,12,high school dip,43.72482,67,128,140,white,protestant,married,11,8,5,no,no,22.36539,12.5,40,3.1075146,2.5257287,3.6635616,57.347157
5371,male,42,12,high school dip,55.72008,70,170,180,white,protestant,divorced,12,12,3,no,no,22.36539,27.5,40,3.1075146,3.314186,3.7376697,53.25093
2183,male,42,14,high school dip,51.63079,72,240,280,white,protestant,married,12,12,2,no,no,22.36539,22.22,45,3.1075146,3.1009927,3.7376697,53.25093
276,female,40,12,high school dip,52.72127,64,108,112,white,catholic,married,12,13,1,yes,no,22.36539,10.75,40,3.1075146,2.3749058,3.6888795,55.91348
4932,male,44,12,high school dip,55.44746,71,240,237,white,other,married,12,12,3,no,no,22.36539,10.5,40,3.1075146,2.3513753,3.7841897,50.830433
5399,male,39,12,high school dip,55.9927,74,180,260,white,protestant,married,12,8,3,yes,no,22.38461,11.65,60,3.1083736,2.455306,3.6635616,57.396435
4963,male,40,12,high school dip,55.72008,72,190,207,white,protestant,married,12,12,1,yes,no,22.38461,19.02,40,3.1083736,2.945491,3.6888795,55.961525
2733,male,44,12,high school dip,35.27361,70,195,205,black,protestant,divorced,9,10,3,no,yes,22.38461,10.56,40,3.1083736,2.3570733,3.7841897,50.87411
5698,male,44,13,high school dip,57.90104,70,170,190,white,protestant,married,10,8,6,yes,no,22.38461,17.5,40,3.1083736,2.862201,3.7841897,50.87411
5531,male,45,12,high school dip,60.89985,67,160,200,white,protestant,married,8,8,11,no,no,22.38461,53.41,45,3.1083736,3.977998,3.8066626,49.743576
2880,female,43,12,high school dip,48.90459,67,140,145,white,catholic,divorced,12,12,2,yes,no,22.40385,30,30,3.109233,3.4011974,3.7612002,52.10198
2073,female,42,12,high school dip,61.99033,67,180,230,white,catholic,married,12,10,5,yes,no,22.40385,4.48,30,3.109233,1.4996231,3.7376697,53.342503
5225,female,41,12,high school dip,44.8153,65,125,145,white,protestant,married,12,12,4,yes,no,22.40385,18,18,3.109233,2.8903718,3.713572,54.64354
2998,male,41,12,high school dip,54.35698,70,175,222,white,catholic,married,11,9,4,yes,no,22.40385,12.3,50,3.109233,2.5095992,3.713572,54.64354
5227,male,45,13,high school dip,52.72127,68,155,180,white,catholic,married,12,12,6,no,no,22.42308,15.93,51,3.1100907,2.7682042,3.8066626,49.829067
3538,male,45,12,high school dip,58.17366,76,205,245,black,protestant,divorced,12,12,0,yes,no,22.42308,17.05,42,3.1100907,2.8361502,3.8066626,49.829067
1534,female,42,12,high school dip,44.27006,59,90,115,hispanic,catholic,married,12,10,9,yes,no,22.42308,18.9,40,3.1100907,2.939162,3.7376697,53.388287
1957,male,42,12,high school dip,37.18195,75,164,170,white,protestant,married,12,12,3,no,no,22.42308,9.37,16,3.1100907,2.237513,3.7376697,53.388287
2516,male,40,12,associate degree,56.81056,71,210,230,white,protestant,married,12,12,3,yes,no,22.42308,17.3,40,3.1100907,2.8507063,3.6888795,56.0577
1318,male,45,8,high school drop-out,45.63316,72,300,328,white,none,single,6,3,1,no,no,22.44231,12.3,50,3.110948,2.5095992,3.8066626,49.8718
847,male,43,16,high school dip,48.08673,68,155,175,black,other,married,11,11,8,yes,no,22.44231,35.71,35,3.110948,3.5754306,3.7612002,52.191418
1553,female,42,12,high school dip,62.80819,63,120,162,white,protestant,married,12,10,4,yes,no,22.44231,14.53,43,3.110948,2.6762154,3.7376697,53.43407
437,female,45,12,high school dip,55.9927,64,151,205,white,protestant,married,8,10,5,yes,no,22.46154,9.25,40,3.1118045,2.2246234,3.8066626,49.914536
2215,female,41,12,high school dip,58.17366,61,110,134,white,protestant,married,11,11,0,yes,no,22.48077,12.53,40,3.1126602,2.5281258,3.713572,54.831146
174,female,42,13,high school dip,52.44865,65,116,148,hispanic,catholic,married,13,12,1,yes,no,22.48077,20.62,40,3.1126602,3.0262616,3.7376697,53.525642
955,male,43,12,high school dip,51.90341,73,175,185,white,protestant,single,12,12,2,yes,no,22.48077,16,40,3.1126602,2.7725887,3.7612002,52.28086
3440,male,41,11,high school drop-out,40.72601,73,226,255,white,protestant,married,6,6,4,no,no,22.5,17.5,40,3.1135154,2.862201,3.713572,54.878048
392,male,42,12,high school dip,64.98915,70,215,230,white,catholic,married,11,12,3,yes,no,22.5,19.23,40,3.1135154,2.9564714,3.7376697,53.57143
719,male,43,12,high school dip,34.45576,68,157,191,white,other,married,8,6,5,no,no,22.51923,14,55,3.1143696,2.6390574,3.7612002,52.3703
3474,male,40,12,high school dip,37.45457,70,183,180,white,catholic,married,12,10,3,yes,no,22.51923,32.48,40,3.1143696,3.4806244,3.6888795,56.298073
2951,male,42,10,high school drop-out,41.81648,74,270,290,black,protestant,divorced,12,12,1,no,no,22.51923,15,40,3.1143696,2.7080503,3.7376697,53.617214
242,female,43,12,high school dip,44.54268,66,145,170,white,protestant,divorced,12,12,2,no,no,22.51923,25.64,45,3.1143696,3.2441535,3.7612002,52.3703
2842,male,45,14,high school dip,60.89985,70,185,200,white,catholic,divorced,16,13,1,yes,no,22.53846,23.63,55,3.1152232,3.162517,3.8066626,50.085464
631,male,43,11,high school drop-out,43.72482,70,145,146,white,protestant,married,10,9,12,no,no,22.53846,10.55,45,3.1152232,2.3561258,3.7612002,52.415024
947,male,44,13,high school dip,61.71771,71,170,190,white,catholic,married,10,12,9,yes,no,22.53846,28.8,40,3.1152232,3.3603754,3.7841897,51.223774
3937,male,42,12,high school dip,41.54387,71,240,250,black,protestant,divorced,11,3,2,yes,no,22.53846,11.77,40,3.1152232,2.465554,3.7376697,53.663
969,female,43,12,high school dip,54.90222,66,138,171,white,catholic,divorced,12,12,4,yes,no,22.53846,15,40,3.1152232,2.7080503,3.7612002,52.415024
1641,male,44,12,high school dip,60.35461,70,150,195,hispanic,protestant,married,12,12,4,yes,no,22.55769,55.81,40,3.116076,4.021953,3.7841897,51.267475
3847,male,43,12,high school dip,56.53794,72,170,185,white,protestant,married,12,10,3,yes,no,22.55769,26.92,40,3.116076,3.2928696,3.7612002,52.459743
3195,male,42,12,high school dip,59.53675,65,160,182,white,catholic,married,12,12,2,yes,no,22.55769,14.1,50,3.116076,2.646175,3.7376697,53.708786
12122,male,45,8,high school drop-out,43.72482,70,163,165,white,protestant,married,6,10,9,yes,no,22.55769,24.73,40,3.116076,3.208017,3.8066626,50.1282
4926,male,43,12,high school dip,58.7189,74,230,270,white,protestant,married,12,12,4,yes,no,22.55769,13.54,44,3.116076,2.6056483,3.7612002,52.459743
3907,male,41,13,high school dip,58.7189,72,215,250,white,other,married,13,20,4,yes,no,22.57692,23.8,42,3.116928,3.1696856,3.713572,55.06566
1007,male,44,12,high school dip,57.62842,73,180,190,white,none,married,12,11,2,no,no,22.57692,45,47,3.116928,3.8066626,3.7841897,51.31118
39,male,43,12,high school dip,47.5415,72,180,195,white,protestant,married,12,12,4,yes,no,22.57692,28.84,50,3.116928,3.3617632,3.7612002,52.504463
1383,male,40,12,high school drop-out,29.00336,69,140,185,black,protestant,married,12,10,9,no,no,22.59615,20,45,3.1177795,2.9957323,3.6888795,56.49037
309,male,43,13,high school dip,48.90459,70,150,165,white,catholic,married,12,12,5,yes,no,22.59615,27.19,45,3.1177795,3.3028493,3.7612002,52.549183
3455,male,42,12,high school dip,57.62842,70,160,160,white,catholic,married,14,12,4,yes,no,22.61539,21,40,3.1186306,3.0445225,3.7376697,53.84617
4222,female,41,12,high school dip,56.26532,66,187,235,white,other,single,12,19,4,yes,no,22.61539,8.59,40,3.1186306,2.1505988,3.713572,55.15949
2798,male,41,12,high school dip,32.82004,68,142,155,black,other,married,12,4,2,no,no,22.61539,10,40,3.1186306,2.3025851,3.713572,55.15949
3708,male,41,12,high school dip,62.26295,68,160,190,white,catholic,married,12,12,7,yes,no,22.63461,25.62,40,3.1194801,3.2433734,3.713572,55.206364
4924,female,43,13,high school dip,51.08555,66,114,141,white,protestant,married,14,12,2,no,no,22.63461,8.56,41,3.1194801,2.1471002,3.7612002,52.638626
2191,male,44,12,high school dip,52.72127,76,295,400,white,protestant,married,10,11,1,no,no,22.63461,11.32,45,3.1194801,2.4265711,3.7841897,51.442295
12036,female,44,15,high school dip,60.082,64,130,159,white,protestant,divorced,10,16,2,yes,no,22.63461,13.74,40,3.1194801,2.6203113,3.7841897,51.442295
5397,female,44,15,no quals,62.80819,66,170,185,white,other,married,8,8,3,no,no,22.65385,16.8,23,3.1203299,2.821379,3.7841897,51.486023
3140,male,43,13,high school dip,52.17603,72,190,215,white,protestant,married,12,12,3,yes,no,22.67308,29.32,40,3.1211784,3.37827,3.7612002,52.728092
2841,female,44,14,associate degree,64.71653,63,120,130,white,catholic,married,12,14,2,yes,no,22.67308,28,16,3.1211784,3.3322046,3.7841897,51.529728
2106,male,43,12,high school dip,54.08437,74,245,225,white,protestant,married,12,12,1,no,no,22.69231,16,58,3.1220262,2.7725887,3.7612002,52.772816
2000,male,41,12,high school dip,50.54031,67,220,243,white,protestant,married,12,12,6,yes,no,22.71154,15.25,45,3.122873,2.7245796,3.713572,55.394
11887,male,42,12,high school dip,57.62842,72,120,137,white,other,married,12,11,0,yes,no,22.71154,12.15,40,3.122873,2.4973292,3.7376697,54.075096
2748,female,45,12,high school dip,32.54742,66,136,138,white,protestant,married,7,11,2,no,no,22.71154,17.78,40,3.122873,2.8780742,3.8066626,50.47009
919,male,42,12,high school dip,51.08555,67,180,270,white,protestant,married,12,12,3,yes,no,22.71154,13,40,3.122873,2.5649493,3.7376697,54.075096
4335,male,42,11,high school drop-out,39.63553,72,168,205,white,protestant,married,11,11,2,yes,no,22.71154,14.67,40,3.122873,2.6858046,3.7376697,54.075096
899,male,45,15,high school dip,63.08081,70,180,200,white,other,married,11,10,7,yes,no,22.71154,11.33,50,3.122873,2.427454,3.8066626,50.47009
3495,male,45,12,high school dip,52.72127,66,140,154,white,protestant,married,9,10,3,yes,no,22.73077,23.15,45,3.1237195,3.1419947,3.8066626,50.51282
1221,female,42,12,high school dip,26.54979,65,135,180,black,none,divorced,11,9,4,no,yes,22.73077,11.53,40,3.1237195,2.4449522,3.7376697,54.12088
3872,female,44,16,degree,63.35343,73,225,185,white,protestant,married,18,18,2,yes,no,22.73077,9.75,28,3.1237195,2.2772672,3.7841897,51.660843
2365,male,40,12,high school dip,47.26888,73,193,260,white,catholic,married,12,12,3,yes,no,22.75,15.5,40,3.1245651,2.74084,3.6888795,56.875
5042,female,42,13,high school dip,38.81767,64,227,289,black,protestant,single,14,9,3,yes,no,22.75,11.75,41,3.1245651,2.4638534,3.7376697,54.166668
2939,male,44,15,degree,65.26176,74,191,227,white,other,married,18,20,2,yes,no,22.75,27.77,45,3.1245651,3.3239563,3.7841897,51.704544
5248,male,44,14,associate degree,51.90341,72,185,220,white,protestant,married,16,14,2,yes,no,22.75,34,55,3.1245651,3.5263605,3.7841897,51.704544
3750,male,39,12,high school dip,57.90104,71,223,260,white,catholic,single,12,12,3,yes,yes,22.75,17,40,3.1245651,2.8332133,3.6635616,58.333332
5435,male,40,12,high school dip,57.08318,67,165,225,white,protestant,married,12,12,2,no,no,22.76923,10.2,49,3.12541,2.3223877,3.6888795,56.923073
2741,male,45,12,high school dip,55.9927,71,200,240,white,protestant,married,11,4,2,no,no,22.76923,11.3,40,3.12541,2.4248028,3.8066626,50.59829
5147,male,44,12,associate degree,52.44865,75,205,238,hispanic,catholic,married,14,6,3,yes,no,22.76923,32.05,45,3.12541,3.467297,3.7841897,51.74825
3246,male,41,12,high school dip,51.90341,70,198,198,white,protestant,married,12,8,1,no,no,22.78846,13.27,42,3.1262543,2.585506,3.713572,55.581608
12055,male,43,12,high school dip,54.35698,71,165,235,white,protestant,married,12,9,0,yes,no,22.78846,15.38,50,3.1262543,2.733068,3.7612002,52.996418
408,male,41,12,high school dip,64.98915,73,220,250,white,catholic,married,12,12,5,yes,no,22.78846,28.79,40,3.1262543,3.360028,3.713572,55.581608
